sample_id,filepath,original_filepath,true_label,predicted_prob,error_type,source_split
pa_176095,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176095.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176095.wav,GENUINE_MIC,0.850059986114502,false_positive,replay
pa_176100,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176100.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176100.wav,PHYSICAL_REPLAY,0.6097981929779053,false_negative,replay
pa_176103,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176103.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176103.wav,PHYSICAL_REPLAY,0.5661817789077759,false_negative,replay
pa_176110,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176110.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176110.wav,GENUINE_MIC,0.6977508068084717,false_positive,replay
pa_176115,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176115.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176115.wav,GENUINE_MIC,0.6710084676742554,false_positive,replay
pa_176118,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176118.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176118.wav,GENUINE_MIC,0.6777610182762146,false_positive,replay
pa_176121,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176121.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176121.wav,PHYSICAL_REPLAY,0.1339944303035736,false_negative,replay
pa_176135,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176135.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176135.wav,GENUINE_MIC,0.8020634055137634,false_positive,replay
pa_176140,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176140.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176140.wav,PHYSICAL_REPLAY,0.3005777895450592,false_negative,replay
pa_176143,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176143.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176143.wav,PHYSICAL_REPLAY,0.5722323656082153,false_negative,replay
pa_176145,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176145.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176145.wav,PHYSICAL_REPLAY,0.4353177547454834,false_negative,replay
pa_176150,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176150.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176150.wav,GENUINE_MIC,0.7421687245368958,false_positive,replay
pa_176154,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176154.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176154.wav,GENUINE_MIC,0.8365284204483032,false_positive,replay
pa_176160,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176160.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176160.wav,GENUINE_MIC,0.8414088487625122,false_positive,replay
pa_176162,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176162.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176162.wav,GENUINE_MIC,0.8950480818748474,false_positive,replay
pa_176167,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176167.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176167.wav,GENUINE_MIC,0.8769193887710571,false_positive,replay
pa_176174,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176174.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176174.wav,PHYSICAL_REPLAY,0.3774012625217438,false_negative,replay
pa_176183,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176183.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176183.wav,PHYSICAL_REPLAY,0.26155319809913635,false_negative,replay
pa_176189,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176189.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176189.wav,PHYSICAL_REPLAY,0.23659569025039673,false_negative,replay
pa_176190,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176190.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176190.wav,PHYSICAL_REPLAY,0.46122705936431885,false_negative,replay
pa_176193,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176193.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176193.wav,GENUINE_MIC,0.7311033606529236,false_positive,replay
pa_176203,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176203.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176203.wav,GENUINE_MIC,0.8624464869499207,false_positive,replay
pa_176208,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176208.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176208.wav,GENUINE_MIC,0.9323819875717163,false_positive,replay
pa_176215,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176215.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176215.wav,PHYSICAL_REPLAY,0.00014121393905952573,false_negative,replay
pa_176218,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176218.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176218.wav,GENUINE_MIC,0.8376064300537109,false_positive,replay
pa_176236,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176236.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176236.wav,PHYSICAL_REPLAY,0.4694942533969879,false_negative,replay
pa_176242,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176242.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176242.wav,PHYSICAL_REPLAY,0.1119864359498024,false_negative,replay
pa_176250,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176250.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176250.wav,GENUINE_MIC,0.8615366220474243,false_positive,replay
pa_176258,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176258.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176258.wav,PHYSICAL_REPLAY,0.25008708238601685,false_negative,replay
pa_176278,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176278.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176278.wav,GENUINE_MIC,0.8241053819656372,false_positive,replay
pa_176286,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176286.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176286.wav,GENUINE_MIC,0.6865293979644775,false_positive,replay
pa_176292,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176292.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176292.wav,GENUINE_MIC,0.9059605002403259,false_positive,replay
pa_176297,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176297.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176297.wav,GENUINE_MIC,0.6900677680969238,false_positive,replay
pa_176305,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176305.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176305.wav,PHYSICAL_REPLAY,0.16655747592449188,false_negative,replay
pa_176306,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176306.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176306.wav,GENUINE_MIC,0.6602713465690613,false_positive,replay
pa_176307,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176307.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176307.wav,PHYSICAL_REPLAY,0.5660709738731384,false_negative,replay
pa_176315,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176315.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176315.wav,PHYSICAL_REPLAY,0.3394853472709656,false_negative,replay
pa_176316,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176316.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176316.wav,PHYSICAL_REPLAY,0.5311837792396545,false_negative,replay
pa_176320,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176320.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176320.wav,PHYSICAL_REPLAY,0.5173326134681702,false_negative,replay
pa_176337,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176337.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176337.wav,PHYSICAL_REPLAY,0.5973535180091858,false_negative,replay
pa_176347,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176347.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176347.wav,PHYSICAL_REPLAY,0.5067642331123352,false_negative,replay
pa_176350,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176350.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176350.wav,GENUINE_MIC,0.9054262638092041,false_positive,replay
pa_176361,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176361.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176361.wav,GENUINE_MIC,0.7135196328163147,false_positive,replay
pa_176363,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176363.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176363.wav,GENUINE_MIC,0.9613682627677917,false_positive,replay
pa_176365,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176365.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176365.wav,GENUINE_MIC,0.6458420157432556,false_positive,replay
pa_176372,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176372.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176372.wav,PHYSICAL_REPLAY,0.5552887916564941,false_negative,replay
pa_176381,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176381.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176381.wav,PHYSICAL_REPLAY,0.12638108432292938,false_negative,replay
pa_176389,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176389.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176389.wav,GENUINE_MIC,0.9634619355201721,false_positive,replay
pa_176390,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176390.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176390.wav,PHYSICAL_REPLAY,0.551535427570343,false_negative,replay
pa_176395,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176395.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176395.wav,GENUINE_MIC,0.8716230392456055,false_positive,replay
pa_176397,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176397.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176397.wav,PHYSICAL_REPLAY,0.4377131462097168,false_negative,replay
pa_176409,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176409.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176409.wav,PHYSICAL_REPLAY,0.3841957449913025,false_negative,replay
pa_176428,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176428.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176428.wav,PHYSICAL_REPLAY,0.5012626647949219,false_negative,replay
pa_176431,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176431.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176431.wav,PHYSICAL_REPLAY,0.383488267660141,false_negative,replay
pa_176432,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176432.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176432.wav,PHYSICAL_REPLAY,0.6062009334564209,false_negative,replay
pa_176459,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176459.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176459.wav,PHYSICAL_REPLAY,0.42902326583862305,false_negative,replay
pa_176464,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176464.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176464.wav,PHYSICAL_REPLAY,0.5820350050926208,false_negative,replay
pa_176466,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176466.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176466.wav,GENUINE_MIC,0.6735774278640747,false_positive,replay
pa_176467,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176467.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176467.wav,PHYSICAL_REPLAY,0.4728826880455017,false_negative,replay
pa_176476,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176476.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176476.wav,PHYSICAL_REPLAY,0.584593653678894,false_negative,replay
pa_176480,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176480.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176480.wav,PHYSICAL_REPLAY,0.47831466794013977,false_negative,replay
pa_176481,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176481.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176481.wav,PHYSICAL_REPLAY,0.4473150372505188,false_negative,replay
pa_176484,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176484.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176484.wav,GENUINE_MIC,0.8602144122123718,false_positive,replay
pa_176485,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176485.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176485.wav,PHYSICAL_REPLAY,0.45262521505355835,false_negative,replay
pa_176491,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176491.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176491.wav,GENUINE_MIC,0.9247961640357971,false_positive,replay
pa_176492,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176492.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176492.wav,GENUINE_MIC,0.9466215372085571,false_positive,replay
pa_176494,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176494.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176494.wav,PHYSICAL_REPLAY,0.33861830830574036,false_negative,replay
pa_176508,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176508.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176508.wav,PHYSICAL_REPLAY,0.49143967032432556,false_negative,replay
pa_176517,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176517.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176517.wav,GENUINE_MIC,0.7497026324272156,false_positive,replay
pa_176519,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176519.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176519.wav,PHYSICAL_REPLAY,0.24297435581684113,false_negative,replay
pa_176533,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176533.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176533.wav,PHYSICAL_REPLAY,0.2627717852592468,false_negative,replay
pa_176538,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176538.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176538.wav,PHYSICAL_REPLAY,0.5354928374290466,false_negative,replay
pa_176548,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176548.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176548.wav,GENUINE_MIC,0.7674850821495056,false_positive,replay
pa_176550,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176550.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176550.wav,GENUINE_MIC,0.7990235686302185,false_positive,replay
pa_176552,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176552.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176552.wav,GENUINE_MIC,0.8900814056396484,false_positive,replay
pa_176553,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176553.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176553.wav,GENUINE_MIC,0.9125822186470032,false_positive,replay
pa_176554,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176554.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176554.wav,PHYSICAL_REPLAY,0.3324391841888428,false_negative,replay
pa_176562,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176562.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176562.wav,PHYSICAL_REPLAY,0.51455157995224,false_negative,replay
pa_176569,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176569.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176569.wav,GENUINE_MIC,0.8454515933990479,false_positive,replay
pa_176576,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176576.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176576.wav,PHYSICAL_REPLAY,0.5291091203689575,false_negative,replay
pa_176578,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176578.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176578.wav,PHYSICAL_REPLAY,0.5478189587593079,false_negative,replay
pa_176581,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176581.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176581.wav,GENUINE_MIC,0.6651180386543274,false_positive,replay
pa_176582,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176582.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176582.wav,PHYSICAL_REPLAY,0.36372241377830505,false_negative,replay
pa_176606,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176606.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176606.wav,PHYSICAL_REPLAY,0.5305320620536804,false_negative,replay
pa_176607,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176607.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_176607.wav,PHYSICAL_REPLAY,0.0005372702144086361,false_negative,replay
pa_176638,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176638.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176638.wav,GENUINE_MIC,0.6455339789390564,false_positive,replay
pa_176654,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176654.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176654.wav,GENUINE_MIC,0.8776501417160034,false_positive,replay
pa_176669,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176669.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176669.wav,GENUINE_MIC,0.639614462852478,false_positive,replay
pa_176679,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176679.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176679.wav,GENUINE_MIC,0.8076462149620056,false_positive,replay
pa_176708,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_176708.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_176708.wav,GENUINE_MIC,0.7268849015235901,false_positive,replay
